,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
127361,29.0,black,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
127362,23.0,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
127385,24.0,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
127419,36.0,black,male,False,True,False,False,True,True,False,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Investigation
127443,43.0,white,male,False,True,False,False,False,True,True,,Witness Observation,Speed Limit Violation
127468,19.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
127471,22.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
127476,18.0,black,female,False,True,False,True,False,True,True,,Other Official Information,Speed Limit Violation
127515,40.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
127517,30.0,black,male,False,True,False,False,False,True,False,,Other Official Information,Speed Limit Violation
127524,30.0,black,male,False,False,True,False,False,True,True,,Informant Tip,Speed Limit Violation
127589,19.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
127590,35.0,white,male,False,True,False,False,True,True,True,Suspicious Movement,Suspicious Movement,Safe Movement Violation
127672,38.0,black,female,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
127713,23.0,white,female,False,False,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
127777,25.0,white,female,False,True,False,True,False,True,True,,Other Official Information,Investigation
127815,29.0,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
127816,24.0,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
127818,53.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
127819,21.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
127822,51.0,black,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
127836,18.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
127851,22.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
127874,23.0,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
127884,36.0,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
127889,20.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
127897,29.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
127899,45.0,black,female,True,False,False,False,False,True,False,,Suspicious Movement,Vehicle Regulatory Violation
128009,18.0,white,male,True,False,False,True,False,True,True,,Other Official Information,Speed Limit Violation
128028,42.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
128038,41.0,black,female,True,False,False,False,False,True,True,,Other Official Information,Investigation
128059,29.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
128086,18.0,white,male,False,True,False,False,False,True,True,,Suspicious Movement,Stop Light/Sign Violation
128111,16.0,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
128120,22.0,hispanic,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
128126,18.0,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
128127,28.0,white,male,False,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
128128,25.0,black,male,False,False,False,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
128129,19.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
128161,22.0,black,male,False,True,False,True,False,True,False,,Observation of Suspected Contraband,Seat Belt Violation
128171,35.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
128188,33.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
128260,32.0,white,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
128262,23.0,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
128265,21.0,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
128276,61.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
128285,56.0,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
128320,34.0,unknown,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Investigation
128340,23.0,black,male,False,True,False,False,False,True,True,,Witness Observation,Vehicle Equipment Violation
128357,47.0,white,male,True,False,False,False,False,True,True,,Other Official Information,Investigation
128378,38.0,black,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
128387,31.0,white,male,True,False,False,True,False,True,True,,Other Official Information,Safe Movement Violation
128390,36.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
128392,47.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
128395,20.0,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
128399,27.0,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
128412,38.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Witness Observation,Vehicle Regulatory Violation
128415,24.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
128419,53.0,black,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
128422,39.0,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
128423,34.0,black,male,False,True,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
128434,55.0,black,male,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
128437,20.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
128438,24.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
128470,18.0,white,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
128477,25.0,white,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
128514,21.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
128518,29.0,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
128537,20.0,black,female,False,False,True,True,False,True,False,,Other Official Information,Stop Light/Sign Violation
128538,29.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
128541,21.0,black,male,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
128555,23.0,black,female,False,True,False,False,False,False,True,,Other Official Information,Vehicle Regulatory Violation
128558,43.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
128567,30.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
128608,25.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
128612,42.0,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
128646,40.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
128649,32.0,white,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
128720,43.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
128723,45.0,white,male,True,False,False,False,False,True,False,,Other Official Information,Investigation
128729,38.0,hispanic,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
128730,37.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
128737,28.0,black,male,True,False,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
128741,27.0,white,male,True,False,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
128742,19.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
128745,22.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
128788,26.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
128791,33.0,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
128796,22.0,black,male,False,False,True,False,False,True,False,,Other Official Information,Investigation
128797,30.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
128816,41.0,black,female,True,False,False,False,False,True,True,,Other Official Information,Investigation
128817,41.0,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
128818,33.0,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
128819,26.0,unknown,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
128820,33.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
128846,20.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
128847,34.0,white,male,False,True,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
128848,22.0,black,female,True,False,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
128849,44.0,black,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
