,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
4248,32,black,female,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
4273,28,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
4283,25,black,female,False,True,False,False,False,True,True,,Other Official Information,Investigation
4285,32,white,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
4287,18,white,male,False,True,False,False,False,True,True,,Suspicious Movement,Safe Movement Violation
4301,26,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
4302,20,white,male,False,True,False,False,False,True,True,,Suspicious Movement,Driving While Impaired
4309,40,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4311,22,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
4314,24,black,female,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
4318,21,black,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
4331,18,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
4335,22,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
4342,42,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4350,27,white,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
4360,18,hispanic,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
4378,45,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
4388,36,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4405,21,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4418,25,black,male,False,False,True,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
4424,24,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
4468,43,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
4509,32,black,female,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4512,22,black,male,False,True,False,False,False,True,True,,Other Official Information,Seat Belt Violation
4523,28,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
4524,20,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
4534,38,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
4544,30,black,male,False,True,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4552,33,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
4560,42,unknown,male,False,False,True,True,False,True,True,,Suspicious Movement,Stop Light/Sign Violation
4585,19,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
4620,22,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4655,27,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
4660,20,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
4661,21,white,male,False,False,True,False,False,True,False,,Observation of Suspected Contraband,Safe Movement Violation
4664,31,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
4672,43,white,female,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
4676,23,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
4678,25,white,female,True,False,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
4683,20,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
4691,34,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
4694,25,white,male,False,False,True,True,False,True,True,,Suspicious Movement,Other Motor Vehicle Violation
4739,25,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
4777,37,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
4786,29,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4797,45,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
4831,36,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
4850,42,white,male,False,False,False,False,False,True,True,,Suspicious Movement,Investigation
4855,22,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
4878,35,black,female,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
4883,33,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
4894,28,black,male,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
4912,39,black,male,True,False,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
4944,18,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
4946,17,white,male,False,False,True,False,False,True,True,,Informant Tip,Safe Movement Violation
4963,39,white,male,True,False,False,False,False,True,True,,Other Official Information,Investigation
4965,21,black,male,False,True,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
4967,30,hispanic,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
4968,27,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
4970,30,unknown,male,False,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
4972,49,unknown,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
4973,21,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
5003,25,black,female,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
5011,44,white,male,False,True,False,False,False,True,True,,Witness Observation,Vehicle Regulatory Violation
5036,40,white,male,False,False,True,False,True,True,True,Suspicious Movement,Suspicious Movement,Vehicle Regulatory Violation
5040,38,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
5047,23,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
5063,29,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
5065,40,black,male,True,False,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
5073,32,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
5088,21,unknown,female,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
5095,24,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
5118,25,black,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
5123,22,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
5238,20,white,male,False,True,False,False,False,True,True,,Other Official Information,Investigation
5239,46,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
5241,59,white,male,True,False,False,True,False,True,False,,Erratic/Suspicious Behavior,Investigation
5244,42,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
5246,37,black,male,False,False,False,False,True,True,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Investigation
5303,29,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
5339,19,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
5341,19,black,male,False,False,True,False,False,True,True,,Other Official Information,Safe Movement Violation
5381,25,white,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
5382,24,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
5413,31,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
5449,22,black,male,False,True,False,False,False,True,True,,Other Official Information,Investigation
5452,29,black,male,False,False,True,False,False,False,True,,Suspicious Movement,Vehicle Equipment Violation
5453,26,hispanic,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
5455,31,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
5458,31,black,female,False,False,True,False,False,False,True,,Suspicious Movement,Vehicle Regulatory Violation
5475,35,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Stop Light/Sign Violation
5491,26,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
5493,29,black,male,True,False,False,False,False,False,True,,Other Official Information,Vehicle Regulatory Violation
5496,20,black,male,False,False,True,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
5498,28,white,male,True,False,False,True,False,True,True,,Other Official Information,Safe Movement Violation
5505,39,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
5507,36,black,male,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
5508,33,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
5509,25,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
5511,26,black,female,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
5579,32,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
5586,36,black,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
5600,31,white,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
5604,20,black,male,True,False,False,True,False,True,True,,Other Official Information,Investigation
5605,40,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Safe Movement Violation
5614,64,black,male,False,True,False,True,False,True,True,,Witness Observation,Investigation
