,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
2318682,29.0,hispanic,male,True,False,False,False,True,True,incarrest,------(a)
2318683,46.0,white,male,False,False,False,False,True,True,incarrest,------(b)
2318684,51.0,white,female,False,True,False,False,False,True,other,------(g)
2318685,24.0,white,male,False,True,False,False,True,False,cons,-------
2318689,29.0,black,male,True,False,False,False,True,True,prob,------(a-)
2318690,31.0,white,male,False,False,True,False,True,True,cons,------(h)
2318691,34.0,other,male,True,False,False,False,True,False,incarrest,------(a)
2318692,45.0,white,male,False,False,False,False,True,True,incarrest,------(a-)
2318696,33.0,black,male,False,True,False,False,True,True,prob,------(i-)
2318697,25.0,black,male,False,True,False,False,True,True,incarrest,------(c)
2318698,25.0,white,male,False,True,False,False,True,True,cons,-------(c)
2318699,56.0,black,male,True,False,False,True,True,True,incarrest,------.-(b)
2318705,17.0,white,female,False,False,True,False,True,True,prob,------(a)
2318706,40.0,black,male,False,True,False,False,True,True,cons,------(c)
2318707,32.0,white,male,False,True,False,False,True,True,cons,------(b)
2318708,24.0,white,male,False,True,False,False,True,True,cons,------
2318713,24.0,white,male,False,True,False,False,True,False,incarrest,------(a)
2318714,31.0,white,male,False,False,False,False,True,False,cons,-------(c)
2318715,25.0,white,male,False,False,True,False,True,True,cons,--*
2318716,52.0,white,female,False,False,False,False,True,False,incarrest,------(b-)
2318727,34.0,white,male,True,False,False,False,True,True,prob,------(b)
2318728,23.0,white,male,False,False,True,False,True,True,cons,------(c)
2318729,18.0,white,male,False,False,True,False,True,True,prob,------(b)
2318730,29.0,black,female,False,False,False,False,True,True,incarrest,------(h)
2318731,20.0,black,male,False,True,False,False,True,True,cons,------(c)
2318732,34.0,white,male,False,False,True,False,True,True,cons,------.-
2318733,62.0,asian/pacific islander,male,False,False,False,False,True,False,incarrest,------.-(b)
2318734,23.0,black,male,False,True,False,False,True,True,prob,------(a)
2318735,27.0,black,male,False,False,False,False,True,True,incarrest,------(b)
2318736,29.0,white,male,True,False,False,False,True,True,prob,------(f)
2318737,17.0,white,male,True,False,False,False,True,True,cons,------
2318744,20.0,white,male,False,False,True,False,True,True,prob,------(h-)
2318745,21.0,other,male,False,False,True,False,True,True,cons,------.-
2318746,33.0,white,male,False,True,False,False,True,True,incarrest,------(a)
2318747,51.0,white,male,False,False,True,False,True,True,prob,------(a)
2318751,22.0,other,male,True,False,False,False,False,True,prob,-------(c)
2318752,31.0,white,male,False,False,True,False,True,True,cons,------(d)
2318753,28.0,black,male,False,True,False,False,True,True,incarrest,------(a-)
2318754,18.0,white,male,False,False,True,False,True,True,cons,------.-
2318761,20.0,other,male,False,False,True,False,True,True,prob,------(b)
2318762,37.0,white,male,False,True,False,False,True,True,cons,------(a)
2318763,19.0,white,male,True,False,False,False,True,False,other,------(a-)
2318764,29.0,black,male,False,True,False,False,False,True,other,------.-
2318767,20.0,black,male,False,False,True,False,True,True,prob,------(d)
2318768,26.0,white,male,False,False,True,False,True,True,cons,------(a)
2318769,33.0,white,male,False,False,False,False,True,True,incarrest,------(a)
2318770,30.0,white,male,False,False,False,False,True,True,incarrest,--
2318771,38.0,black,female,True,False,False,True,True,True,incarrest,------
2318772,18.0,white,female,False,False,False,False,True,False,other,------(a-)
2318773,23.0,white,male,True,False,False,False,True,True,prob,------(a-)
2318774,18.0,white,female,True,False,False,False,True,True,prob,------.-
2318775,50.0,white,male,False,True,False,False,True,True,incarrest,------(c-)
2318776,20.0,white,female,False,False,True,False,True,True,prob,------(d)
2318777,51.0,white,male,False,True,False,False,True,False,cons,------
2318778,24.0,black,male,False,False,True,False,True,True,prob,------(a)
2318779,33.0,white,male,False,True,False,False,True,True,cons,------
2318785,16.0,white,male,False,False,True,False,True,True,prob,------(a)
2318786,33.0,white,male,True,False,False,True,True,True,incarrest,-------(b)
2318787,30.0,white,male,False,True,False,False,True,True,cons,------(a)
2318798,45.0,black,male,False,True,False,False,True,True,cons,------.-
2318806,27.0,white,male,False,True,False,False,True,True,cons,------(a)
2318807,18.0,white,male,False,False,False,False,False,True,other,------(a)
2318808,29.0,white,male,False,True,False,False,True,True,incarrest,------(a)
2318809,25.0,hispanic,male,False,False,False,False,True,True,incarrest,-------(a)
2318825,47.0,white,male,False,True,False,False,True,False,incarrest,------(a)
2318826,20.0,white,male,False,True,False,False,True,True,cons,------.-
2318828,22.0,black,male,False,False,True,False,True,True,prob,------(a)
2318835,37.0,white,female,True,False,False,False,True,False,incarrest,------(a-)
2318836,26.0,white,male,False,True,False,False,True,True,cons,------
2318840,47.0,other,male,False,False,True,False,False,True,cons,------(f)
2318841,47.0,white,male,False,True,False,False,False,True,cons,------(f)
2318842,46.0,white,female,False,True,False,False,False,True,other,------(b)
2318843,37.0,black,female,False,False,True,False,True,False,cons,--
2318844,25.0,asian/pacific islander,male,False,True,False,False,False,True,cons,-------(c)
2318956,21.0,black,male,False,True,False,False,True,True,prob,------(i-)
2318957,19.0,white,male,False,True,False,False,True,True,incarrest,------(b)
2318958,22.0,black,female,False,True,False,False,True,True,prob,--
2318959,42.0,asian/pacific islander,male,True,False,False,True,True,True,incarrest,------(-)
2318960,32.0,other,female,False,True,False,False,True,True,incarrest,------(a)
2319045,21.0,white,male,True,False,False,False,True,False,incarrest,------(a)
2319046,19.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2319047,24.0,white,male,True,False,False,False,True,True,incarrest,------(a-)
2319048,27.0,black,female,True,False,False,False,True,True,incarrest,------(a-)
2319127,31.0,white,female,False,True,False,False,True,True,incarrest,------(a-)
2319128,26.0,black,male,True,False,False,True,True,False,incarrest,------(b)
2319129,40.0,hispanic,male,False,True,False,False,True,True,incarrest,------(g)
2319130,20.0,hispanic,male,False,True,False,False,True,True,incarrest,------(a-)
2319131,47.0,black,male,True,False,False,True,True,True,incarrest,-------(d)
2319209,42.0,white,female,False,False,True,False,True,True,cons,------(a-)
2319210,53.0,white,male,True,False,False,False,True,True,incarrest,------(h-)
2319211,23.0,white,male,True,False,False,False,True,False,incarrest,------(a)
2319212,29.0,white,male,False,False,True,False,True,True,cons,------(h)
2319213,33.0,black,male,False,False,True,False,True,True,k-,------(a)
2319313,20.0,white,male,False,False,True,False,False,True,cons,-------(c)
2319314,18.0,black,male,False,True,False,False,True,True,cons,------(a)
2319315,42.0,white,female,False,False,True,False,False,True,cons,------(a)
2319316,39.0,white,male,True,False,False,True,True,False,incarrest,------(b)
2319317,22.0,white,male,False,False,True,False,True,True,prob,------.-(b)
2319318,20.0,white,female,False,False,False,False,False,True,prob,--*
2319319,29.0,other,male,False,True,False,False,True,True,prob,------(a)
2319320,58.0,white,male,False,False,False,False,True,False,cons,--*
2319321,44.0,white,female,False,True,False,False,False,True,other,------
2319322,19.0,white,female,True,False,False,False,True,True,incarrest,------(h)
2319430,20.0,white,female,False,False,True,False,False,True,prob,------.-
2319431,48.0,white,male,False,True,False,False,False,True,cons,------.-
2319432,49.0,white,female,True,False,False,False,True,True,incarrest,-------(h)
2319433,24.0,black,male,True,False,False,False,True,True,prob,------(c)
2319434,24.0,white,female,True,False,False,False,False,True,prob,-------(c)
2319519,22.0,black,male,False,False,True,False,True,True,cons,------.-
2319520,29.0,black,male,False,True,False,False,True,True,incarrest,------(d)
2319521,24.0,black,female,True,False,False,True,False,True,incarrest,------
2319522,29.0,black,male,False,True,False,False,True,True,cons,--*
2319523,20.0,white,male,False,False,True,False,True,True,prob,------(c-)
2319524,32.0,white,female,True,False,False,False,True,True,cons,--*
2319658,21.0,black,male,False,True,False,False,True,True,incarrest,------(d)
2319659,31.0,black,male,False,False,True,False,False,True,cons,------(h)
2319660,20.0,black,male,False,False,True,False,False,True,cons,------(a)
2319661,26.0,hispanic,male,True,False,False,False,True,False,incarrest,------(h)
2319662,42.0,white,male,False,True,False,False,True,True,incarrest,--*
2319663,30.0,white,male,False,True,False,False,True,True,incarrest,------(f)
2319664,44.0,black,male,True,False,False,False,True,True,cons,------(a)
2319665,33.0,black,male,True,False,False,False,True,True,prob,------(a)
2319666,29.0,white,male,False,False,True,False,True,True,prob,------(g)
2319763,18.0,white,male,True,False,False,False,True,True,cons,------(d)
2319764,18.0,white,male,False,True,False,False,True,True,incarrest,------(a-)
2319765,48.0,white,male,True,False,False,False,True,True,incarrest,------(a-)
2319766,20.0,white,male,False,True,False,False,True,True,incarrest,------(b-)
2319767,55.0,white,female,False,True,False,False,True,True,incarrest,------(a)
2319768,20.0,white,male,True,False,False,False,True,True,incarrest,------(a-)
2319885,30.0,black,female,True,False,False,False,True,False,incarrest,------(e)
2319886,24.0,white,male,False,False,True,False,True,True,cons,------(a)
2319887,24.0,white,male,True,False,False,False,True,True,other,------(c)
2320087,33.0,white,male,False,False,True,False,True,True,cons,------(a)
2320088,45.0,white,male,False,False,True,False,True,True,cons,------(a)
2320089,23.0,white,male,False,False,True,False,True,True,cons,------.-
2320090,48.0,white,male,False,True,False,False,False,True,other,------(h)
2320091,21.0,black,male,False,False,True,False,True,True,prob,------(a-)
2320092,31.0,black,female,False,True,False,False,False,True,prob,--*
2320093,41.0,white,female,False,True,False,False,False,True,incarrest,------(c-)
2320094,22.0,black,male,True,False,False,False,True,True,incarrest,------(c)
2320095,23.0,black,male,False,True,False,False,False,True,cons,--
2320313,24.0,white,female,False,False,True,False,True,True,cons,------.-
2320314,45.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2320394,27.0,black,male,False,False,True,False,False,True,prob,------.-
2320395,32.0,black,male,True,False,False,False,True,True,prob,------(b)
2320396,56.0,black,male,False,False,True,False,True,True,prob,------(a-)
2320397,58.0,white,male,False,False,False,False,True,True,cons,--*
2320398,24.0,other,male,False,True,False,False,False,True,cons,------(c)
