,subject_age,subject_race,subject_sex,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_stop,reason_for_search
470624,27.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
470637,26.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
470647,28.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
470651,29.0,white,male,False,True,True,False,CONSENSUAL CONTACT,FRISK FOR SAFETY
470676,24.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
470685,20.0,hispanic,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
470686,22.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
470691,50.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
470742,42.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS|SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
470746,31.0,other,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
470786,44.0,white,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
470790,27.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
470827,32.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
470862,35.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
470863,32.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
470868,34.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
470887,44.0,hispanic,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
470937,28.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
470966,34.0,hispanic,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,INCIDENTAL TO ARREST
470973,26.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471036,20.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
471037,18.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
471077,26.0,white,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471107,44.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
471132,38.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
471148,24.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471167,27.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471189,23.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471356,25.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
471358,33.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,CONSENT
471396,43.0,hispanic,male,True,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
471403,48.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471442,47.0,black,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471523,29.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
471583,47.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471620,62.0,hispanic,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
471796,49.0,hispanic,female,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
471867,19.0,unknown,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
471984,33.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472041,19.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
472059,34.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472067,24.0,hispanic,male,False,True,True,False,CONSENSUAL CONTACT,FRISK FOR SAFETY
472078,24.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472092,44.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472120,20.0,white,male,False,True,True,False,CONSENSUAL CONTACT,FRISK FOR SAFETY
472133,25.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472159,44.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472160,28.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472169,28.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472178,24.0,hispanic,female,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
472425,24.0,black,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
472428,21.0,hispanic,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
472429,23.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
472430,20.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
472484,32.0,white,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
472518,31.0,black,male,False,False,True,True,SUSPICIOUS PERSON / VEHICLE,CONSENT
472519,29.0,black,male,False,False,True,True,SUSPICIOUS PERSON / VEHICLE,CONSENT
472545,20.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472576,24.0,black,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
472577,22.0,black,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
472612,33.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472617,26.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
472631,34.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472666,61.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472694,53.0,black,male,False,True,True,True,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
472763,31.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472771,51.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472901,31.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472915,33.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
472988,20.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS|PRE-EXISTING KNOWLEDGE,FRISK FOR SAFETY
473016,57.0,black,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473122,34.0,hispanic,female,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
473123,27.0,black,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
473233,33.0,black,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473234,37.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473344,40.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473489,31.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473494,39.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473511,27.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473514,39.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473520,33.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473521,32.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473611,34.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473614,36.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473615,58.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473691,23.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473692,38.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473693,33.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473859,41.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
473908,22.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474150,34.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474188,24.0,other,female,False,False,True,True,VIOLATION OF CITY ORDINANCE,PROBABLE CAUSE
474189,22.0,other,male,True,False,True,True,VIOLATION OF CITY ORDINANCE,PROBABLE CAUSE
474211,39.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474212,38.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474228,48.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474229,56.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474242,33.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474277,20.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,NA|FRISK FOR SAFETY
474292,38.0,black,male,False,True,True,False,VIOLATION OF PENAL CODE,FRISK FOR SAFETY
474293,38.0,black,female,False,True,True,False,VIOLATION OF PENAL CODE,FRISK FOR SAFETY
474308,75.0,white,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
474339,31.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474381,34.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474409,22.0,black,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE|VIOLATION OF CITY ORDINANCE,FRISK FOR SAFETY
474416,62.0,white,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474420,34.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474455,30.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474495,30.0,hispanic,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
474563,20.0,hispanic,male,False,False,True,True,SUSPICIOUS PERSON / VEHICLE,PROBABLE CAUSE
474582,18.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474608,54.0,hispanic,male,False,True,True,False,VIOLATION OF PENAL CODE,FRISK FOR SAFETY
474609,38.0,hispanic,male,False,True,True,False,VIOLATION OF PENAL CODE,FRISK FOR SAFETY
474622,27.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474623,45.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
474624,45.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
474625,36.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
474626,36.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
474630,26.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
474652,59.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474662,28.0,hispanic,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
474669,31.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
474730,19.0,black,female,True,True,True,True,CALL FOR SERVICE,FRISK FOR SAFETY
474731,18.0,black,female,True,True,True,True,CALL FOR SERVICE,FRISK FOR SAFETY
474732,22.0,black,male,True,True,True,True,CALL FOR SERVICE,FRISK FOR SAFETY
474733,18.0,black,male,True,True,True,True,CALL FOR SERVICE,FRISK FOR SAFETY|CONTRABAND/EVIDENCE IN PLAIN VIEW
474788,21.0,white,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
474827,59.0,white,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE|CALL FOR SERVICE,FRISK FOR SAFETY
474865,31.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475005,47.0,white,female,True,False,True,True,CALL FOR SERVICE,PROBABLE CAUSE
475006,42.0,white,male,True,False,True,True,CALL FOR SERVICE,PROBABLE CAUSE
475010,28.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
475088,44.0,white,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475363,29.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475364,29.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475388,15.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
475389,16.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
475390,19.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
475391,17.0,white,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
475411,34.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475414,54.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475433,36.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475457,28.0,black,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
475468,29.0,white,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
475469,24.0,hispanic,male,True,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
475480,41.0,hispanic,female,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
475481,31.0,hispanic,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
475494,34.0,white,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475496,28.0,white,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
475523,26.0,white,male,False,True,True,False,SUSPICIOUS PERSON / VEHICLE|VIOLATION OF CITY ORDINANCE,FRISK FOR SAFETY
475777,45.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475842,41.0,white,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
475879,24.0,white,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
475979,34.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476004,25.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476008,20.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476039,26.0,white,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476075,26.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476083,25.0,black,female,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
476099,39.0,white,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476100,36.0,white,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476149,28.0,white,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
476157,23.0,hispanic,male,True,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
476184,26.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476190,30.0,black,female,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476206,34.0,hispanic,male,False,False,True,False,CALL FOR SERVICE,PROBABLE CAUSE
476207,25.0,hispanic,male,False,False,True,False,CALL FOR SERVICE,PROBABLE CAUSE
476208,20.0,hispanic,male,True,False,True,False,CALL FOR SERVICE,PROBABLE CAUSE
476218,47.0,black,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
476332,49.0,hispanic,male,False,True,True,False,PRE-EXISTING KNOWLEDGE,FRISK FOR SAFETY
476334,25.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
476335,39.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476343,36.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476345,33.0,white,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476373,50.0,hispanic,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476407,31.0,hispanic,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476413,39.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476832,34.0,asian/pacific islander,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
476884,44.0,white,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477091,25.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477092,23.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477093,19.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477094,25.0,white,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477161,43.0,hispanic,female,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477172,44.0,black,male,False,True,True,True,SUSPICIOUS PERSON / VEHICLE,FRISK FOR SAFETY
477178,47.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477179,47.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477202,33.0,hispanic,male,True,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477209,51.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477214,30.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477274,32.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477285,31.0,white,male,True,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477286,30.0,black,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477300,17.0,black,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477301,17.0,black,female,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477302,22.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477303,22.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477304,18.0,black,male,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477305,18.0,black,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477340,49.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477341,45.0,hispanic,male,False,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477406,22.0,hispanic,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477407,21.0,hispanic,female,False,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477430,30.0,black,male,True,False,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,PROBABLE CAUSE
477441,21.0,white,male,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477442,35.0,white,female,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,NA|FRISK FOR SAFETY
477443,31.0,white,female,True,True,True,True,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477448,29.0,hispanic,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477505,27.0,white,female,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
477512,35.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477555,30.0,white,male,False,False,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,INCIDENTAL TO ARREST
477634,41.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477688,30.0,white,male,False,True,True,False,VIOLATION OF TRANSPORTATION/VEHICLE LAWS,FRISK FOR SAFETY
477755,28.0,hispanic,male,False,True,True,False,CALL FOR SERVICE,FRISK FOR SAFETY
