,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
6832,41.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
6858,28.0,hispanic,female,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
6859,35.0,black,male,False,False,False,False,True,True,Consent Search,Personal Knowledge/Informant
6863,19.0,asian/pacific islander,female,False,False,False,False,True,True,Odor of Contraband,Equipment Violation
6879,21.0,black,male,False,True,False,False,False,True,-th Waiver Search,Moving Violation
6944,42.0,black,female,False,False,False,False,True,False,-th Waiver Search,Personal Knowledge/Informant
6950,35.0,hispanic,male,False,False,False,False,True,False,Consent Search,Personal Knowledge/Informant
6959,52.0,white,male,False,False,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
6961,29.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
6965,43.0,white,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
6971,49.0,hispanic,male,False,True,True,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
6973,36.0,white,male,True,False,False,False,False,True,-th Waiver Search,Moving Violation
7016,45.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
7043,40.0,hispanic,male,False,False,True,False,True,True,"Other, NO CDL",Moving Violation
7055,27.0,black,male,True,,,False,True,False,Search incident to Arrest,Personal Knowledge/Informant
7068,36.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Equipment Violation
7101,37.0,other,male,False,True,False,False,False,True,Inventory Search,Moving Violation
7170,47.0,white,female,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
7218,30.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
7221,45.0,black,male,False,False,True,False,False,True,Consent Search,Moving Violation
7263,33.0,hispanic,male,True,False,False,True,True,False,Consent Search,Equipment Violation
7268,18.0,hispanic,male,False,True,False,True,False,True,Contraband Visible,Equipment Violation
7273,40.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
7275,32.0,hispanic,male,False,False,True,False,True,False,Consent Search,Equipment Violation
7286,25.0,black,male,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
7310,21.0,black,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
7327,43.0,hispanic,female,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
7373,21.0,asian/pacific islander,male,True,False,False,False,True,False,-th Waiver Search,Moving Violation
7393,18.0,white,male,True,False,False,False,True,True,Search incident to Arrest,Equipment Violation
7403,30.0,hispanic,male,False,False,True,True,True,False,Inventory Search [Prior to Impound],Equipment Violation
7407,30.0,white,male,False,True,False,True,False,True,Odor of Contraband,Moving Violation
7429,19.0,white,male,False,False,True,True,False,True,"Contraband Visible, MARIJUANA/MEDICAL /",Moving Violation
7457,20.0,white,female,False,True,False,False,False,True,"Other, -----(A) VC",Moving Violation
7484,26.0,hispanic,male,True,False,False,True,True,False,-th Waiver Search,Moving Violation
7503,23.0,white,male,True,True,False,False,False,True,Search incident to Arrest,Equipment Violation
7512,22.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
7540,19.0,black,male,False,True,False,True,True,True,Odor of Contraband,Moving Violation
7543,20.0,black,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
7544,51.0,black,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
7554,29.0,hispanic,female,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
7557,18.0,hispanic,male,False,False,True,False,True,False,Consent Search,Moving Violation
7582,22.0,black,male,False,False,True,False,False,True,Consent Search,Moving Violation
7585,24.0,hispanic,male,False,True,False,False,True,True,Consent Search,Equipment Violation
7595,37.0,other,female,True,False,False,True,True,True,-h Waiver Search,Moving Violation
7613,27.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
7690,48.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
7725,26.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
7784,29.0,hispanic,male,True,False,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
7828,45.0,other,male,False,False,True,False,True,False,"-th Waiver Search, NARC",Equipment Violation
7840,30.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
7868,50.0,hispanic,male,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
7920,27.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
7924,21.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
7952,26.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
7974,30.0,hispanic,male,False,True,False,False,False,True,Odor of Contraband,Equipment Violation
7995,24.0,hispanic,female,False,,,False,False,True,Inventory Search [Prior to Impound],Moving Violation
8023,51.0,white,female,False,False,True,False,True,False,Consent Search,Moving Violation
8035,45.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
8036,24.0,hispanic,male,False,True,False,True,True,False,Odor of Contraband,Radio Call/Citizen Contact
8044,40.0,hispanic,male,False,True,False,False,True,True,"Other, PER-----(A) VC",Moving Violation
8045,50.0,black,male,False,False,True,False,True,False,"-th Waiver Search, AB---",Moving Violation
8058,19.0,black,male,False,False,False,False,True,False,Consent Search,Moving Violation
8065,33.0,asian/pacific islander,male,True,,,True,False,True,-th Waiver Search,Moving Violation
8069,24.0,white,male,False,False,False,True,True,True,"Odor of Contraband, P - WAS H/M -- YOA","Suspect Info (I.S., Bulletin, Log)"
8088,39.0,asian/pacific islander,male,False,False,True,False,True,False,Consent Search|-h Waiver Search,Moving Violation
8096,22.0,black,male,False,True,False,False,False,True,Other,Equipment Violation
8097,36.0,black,male,False,False,True,False,False,True,Search incident to Arrest,Moving Violation
8101,30.0,hispanic,male,False,False,True,False,False,True,Consent Search,Equipment Violation
8112,26.0,hispanic,male,False,True,False,True,True,True,Consent Search,Moving Violation
8116,27.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest|Inventory Search,Radio Call/Citizen Contact|Moving Violation
8122,18.0,hispanic,male,False,False,True,False,True,False,Consent Search,Equipment Violation
8126,20.0,black,male,False,True,False,True,True,False,-th Waiver Search,Moving Violation
8135,31.0,hispanic,male,True,True,False,True,True,True,Contraband Visible|Inventory Search|Other,Moving Violation
8165,42.0,white,male,False,True,False,False,False,True,Inventory Search,Moving Violation
8176,20.0,hispanic,male,False,False,False,False,True,False,"-th Waiver Search, -th Waiver Search",Equipment Violation
8201,44.0,white,female,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
8203,43.0,white,female,False,True,False,False,True,True,-th Waiver Search,Moving Violation
8212,27.0,black,male,False,False,False,False,True,True,Consent Search,Equipment Violation
8227,21.0,asian/pacific islander,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
8242,21.0,asian/pacific islander,male,False,False,True,False,True,False,-th Waiver Search,Moving Violation
8244,23.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
8279,35.0,hispanic,male,False,False,True,False,False,True,Inventory Search [Prior to Impound],"Muni, County, H&S Code"
8306,30.0,black,male,False,False,True,False,False,True,Consent Search,Equipment Violation
8312,25.0,hispanic,male,True,False,False,False,True,True,Other,Moving Violation
8315,27.0,white,male,True,False,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
8317,21.0,black,male,True,False,False,False,True,True,Search Incident To Arrest|Inventory Search|Other,Moving Violation
8360,22.0,hispanic,male,True,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
8369,27.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
8530,49.0,black,male,False,False,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
8552,26.0,black,male,False,True,False,True,True,True,Consent Search,Equipment Violation
8590,45.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
8652,37.0,white,male,False,False,True,False,True,True,-h Waiver Search,Moving Violation
8670,24.0,white,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
8672,50.0,white,male,False,False,True,False,True,True,Odor of Contraband|Consent Search,Moving Violation
8680,45.0,hispanic,male,False,True,False,True,True,True,Consent Search|-h Waiver Search|Inventory Search,Moving Violation
8703,38.0,black,male,False,,,False,False,True,"Other, PAT DOWN, GANG MAMBER",Moving Violation
8709,40.0,white,female,False,False,True,False,False,True,-th Waiver Search,Moving Violation
8719,65.0,white,male,False,True,False,False,True,True,Inventory Search,Moving Violation
8720,65.0,white,male,False,True,False,False,True,True,Inventory Search [Prior to Impound],Moving Violation
8725,61.0,black,male,False,False,True,False,False,True,Odor of Contraband,Equipment Violation
8736,40.0,hispanic,male,False,False,True,False,True,False,Consent Search,Equipment Violation
8738,19.0,white,female,False,True,False,True,True,False,"Odor of Contraband, Odor of Contraband",Moving Violation
8756,30.0,white,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
8772,22.0,hispanic,male,False,False,True,False,True,True,Consent Search,Moving Violation
8782,25.0,white,male,False,False,True,False,True,False,-th Waiver Search,Moving Violation
8838,34.0,hispanic,female,False,False,True,False,True,False,-th Waiver Search,Moving Violation
8851,21.0,hispanic,male,False,False,True,False,True,True,Consent Search,Equipment Violation
8877,44.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
8884,23.0,asian/pacific islander,male,False,False,False,False,False,True,Consent Search,Equipment Violation
8891,46.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
8893,20.0,white,male,False,True,False,True,True,True,Contraband Visible,Moving Violation
8895,34.0,black,male,True,,,False,True,False,Search incident to Arrest,Moving Violation
8897,28.0,black,male,False,False,False,False,True,True,-th Waiver Search,Moving Violation
8906,20.0,black,male,False,False,True,False,True,False,Consent Search,Moving Violation
8912,50.0,hispanic,male,False,,,False,True,False,Inventory Search [Prior to Impound],Moving Violation
8928,45.0,black,female,False,True,False,False,True,True,-th Waiver Search,Moving Violation
8933,48.0,black,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
8936,26.0,hispanic,male,False,False,False,False,True,True,Consent Search,Moving Violation
9027,27.0,hispanic,male,False,False,False,False,True,False,"Other, ----- VC",Equipment Violation
9028,29.0,hispanic,male,False,False,True,False,True,False,Consent Search,Equipment Violation
9057,21.0,black,male,True,False,False,False,True,False,Search incident to Arrest,Radio Call/Citizen Contact
9076,21.0,hispanic,male,False,False,False,False,False,True,Consent Search,Moving Violation
9116,35.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
