,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_vehicle,reason_for_stop
324542,24.0,hispanic,female,False,False,False,False,True,Moving Violation
324555,27.0,hispanic,male,False,False,False,False,True,Moving Violation
324556,32.0,other,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324576,25.0,other,male,False,True,False,False,True,Moving Violation
324583,29.0,black,male,False,True,False,False,True,Moving Violation
324605,55.0,white,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324606,36.0,hispanic,male,False,False,True,True,True,Moving Violation
324607,36.0,hispanic,male,False,False,True,True,True,Moving Violation
324630,25.0,hispanic,male,True,False,False,True,True,Moving Violation
324638,31.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324643,23.0,hispanic,male,False,True,False,False,True,Moving Violation
324646,37.0,white,male,True,False,False,True,True,Moving Violation
324669,28.0,other,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324724,57.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324729,41.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
324744,30.0,white,male,False,True,False,False,True,Moving Violation
324801,60.0,white,male,False,False,True,True,True,Moving Violation
324805,38.0,asian/pacific islander,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324808,47.0,asian/pacific islander,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324816,44.0,white,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324827,31.0,black,male,False,False,False,False,True,Moving Violation
324831,24.0,other,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324832,24.0,other,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324845,38.0,white,male,False,False,False,False,True,Moving Violation
324874,23.0,other,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324875,43.0,other,male,False,False,False,False,True,Moving Violation
324887,27.0,hispanic,male,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324888,22.0,white,female,False,False,False,False,True,Moving Violation
324902,32.0,white,male,False,False,False,False,True,Moving Violation
324906,25.0,white,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324919,21.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324926,25.0,black,female,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324970,29.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324982,48.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324989,48.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
324991,25.0,white,male,False,True,False,True,True,Moving Violation
324994,20.0,hispanic,male,False,True,False,True,True,Moving Violation
325002,25.0,hispanic,male,False,True,False,False,True,Moving Violation
325030,28.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325051,27.0,white,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325060,22.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325067,26.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325085,32.0,other,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325097,49.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325157,24.0,asian/pacific islander,male,False,True,False,False,True,Moving Violation
325167,41.0,black,female,False,True,False,False,True,Moving Violation
325179,22.0,white,male,False,False,False,False,True,Moving Violation
325187,20.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325199,23.0,white,female,False,True,False,True,True,Moving Violation
325213,50.0,white,male,False,True,False,False,True,Moving Violation
325256,18.0,black,male,False,True,False,False,True,Moving Violation
325273,31.0,hispanic,male,False,True,False,False,True,Moving Violation
325282,28.0,black,male,False,True,False,False,True,Moving Violation
325287,38.0,hispanic,female,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325306,59.0,white,male,False,False,False,False,True,Moving Violation
325307,59.0,white,male,False,False,False,False,True,Moving Violation
325311,34.0,black,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325312,30.0,hispanic,male,False,False,True,False,True,Moving Violation
325317,45.0,hispanic,male,False,False,False,False,True,Moving Violation
325323,24.0,hispanic,male,False,False,False,False,True,Moving Violation
325326,31.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325330,31.0,hispanic,male,True,False,False,True,True,Moving Violation
325331,28.0,hispanic,male,False,False,False,False,True,Moving Violation
325381,62.0,hispanic,female,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325391,29.0,white,male,False,True,False,False,True,Moving Violation
325419,36.0,hispanic,male,False,True,False,False,True,Moving Violation
325445,22.0,black,female,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325489,24.0,white,male,False,True,False,True,True,Moving Violation
325502,29.0,black,male,False,True,False,False,True,Moving Violation
325506,25.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325526,35.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
325527,48.0,hispanic,male,False,True,False,True,True,Moving Violation
325540,39.0,hispanic,male,False,True,False,True,True,Moving Violation
325546,26.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325572,22.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325573,26.0,black,female,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325620,44.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325623,34.0,white,female,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325631,34.0,white,male,False,True,False,False,True,Moving Violation
325654,26.0,white,female,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325680,41.0,white,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325704,28.0,white,female,False,True,False,False,True,Moving Violation
325712,46.0,white,female,False,True,False,True,True,Moving Violation
325738,25.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
325755,54.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325763,55.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325778,21.0,hispanic,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
325779,26.0,hispanic,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
325792,47.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325808,27.0,hispanic,male,False,True,False,False,True,Moving Violation
325819,32.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325822,32.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325824,31.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
325829,34.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325837,24.0,black,male,True,False,False,False,True,Moving Violation
325840,25.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325843,26.0,black,male,False,True,False,False,True,Moving Violation
325883,21.0,white,female,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325888,20.0,hispanic,male,False,False,True,False,True,Moving Violation
325903,29.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325944,19.0,black,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
325950,41.0,other,male,False,True,False,False,True,Moving Violation
325982,18.0,black,female,True,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326026,25.0,black,female,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326041,42.0,black,male,False,True,False,False,True,DUI Check
326052,39.0,white,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326069,30.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326089,20.0,other,female,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326116,27.0,black,male,False,False,True,False,True,Moving Violation
326150,35.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326160,39.0,black,male,False,False,False,False,True,BOLO/APB/Warrant
326164,30.0,white,male,False,True,False,False,True,Moving Violation
326165,30.0,white,male,False,True,False,False,True,Moving Violation
326169,29.0,hispanic,male,False,True,False,False,True,Moving Violation
326191,23.0,black,male,False,True,False,False,True,Moving Violation
326205,45.0,asian/pacific islander,male,False,False,False,False,True,Moving Violation
326223,24.0,other,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326243,41.0,black,male,False,True,False,False,True,Moving Violation
326274,26.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326283,20.0,white,male,False,True,False,False,True,Moving Violation
326287,21.0,black,female,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326297,19.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326301,24.0,white,male,False,True,False,False,True,Moving Violation
326306,28.0,white,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326308,45.0,white,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
326311,25.0,other,male,False,True,False,False,True,Moving Violation
326315,32.0,black,male,False,False,True,False,True,Moving Violation
326346,28.0,white,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326366,35.0,asian/pacific islander,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326376,26.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326379,28.0,black,male,False,True,False,False,True,Moving Violation
326385,31.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326386,24.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326387,32.0,black,male,False,True,False,False,True,Moving Violation
326408,26.0,asian/pacific islander,female,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326409,49.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326417,55.0,asian/pacific islander,male,True,False,False,True,True,Mechanical or Non-Moving Violation (V.C.)
326420,53.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326429,32.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326465,32.0,white,male,False,False,True,True,True,Moving Violation
326468,25.0,black,male,False,False,True,False,True,Moving Violation
326480,30.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
326518,23.0,other,male,False,False,False,False,True,Moving Violation
326519,23.0,other,male,False,False,False,False,True,Moving Violation
326530,19.0,hispanic,male,True,False,False,False,True,Moving Violation
326542,22.0,hispanic,male,False,False,False,False,True,Moving Violation
326548,21.0,black,female,False,True,False,False,True,Moving Violation
326549,28.0,black,female,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326555,25.0,hispanic,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326590,23.0,white,male,False,True,False,False,True,Moving Violation
326592,37.0,black,female,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326599,22.0,other,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326600,27.0,black,male,False,True,False,False,True,Moving Violation
326606,32.0,asian/pacific islander,male,False,False,True,False,True,Moving Violation
326609,23.0,black,female,False,True,False,False,True,Moving Violation
326611,25.0,black,male,False,False,True,False,True,Mechanical or Non-Moving Violation (V.C.)
326655,16.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326704,40.0,hispanic,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326708,35.0,other,male,False,False,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326714,23.0,other,male,False,False,False,False,True,Moving Violation
326721,21.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326723,35.0,black,male,False,True,False,False,True,Mechanical or Non-Moving Violation (V.C.)
326739,28.0,other,male,False,False,False,False,True,Moving Violation
